drugbank_id,name,smiles
DB04194,Chitotriose,CC(=O)N[C@@H]1[C@@H](O)O[C@@H](CO)[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3NC(C)=O)[C@@H](O)[C@@H]2NC(C)=O)[C@H]1O
DB04195,Heptulose-2-Phosphate,C[C@]1(OP(O)(O)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
DB04196,Pteroic Acid,NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(O)=O)C=N2)C(O)=N1
DB04197,Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine,N\C(NO)=N/CCC[NH3+]
DB04198,Formycin B,OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)c1nnc2c1N=CNC2=O
DB04199,1-Monohexanoyl-2-Hydroxy-Sn-Glycero-3-Phosphate,[H][C@](O)(COC(=O)CCCCC)COP(O)(O)=O
DB04200,Matairesinol,[H][C@]1(CC2=CC=C(O)C(OC)=C2)COC(=O)[C@]1([H])CC1=CC=C(O)C(OC)=C1
DB04201,Histidyl-Adenosine Monophosphate,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@]([O-])(=O)OC(=O)[C@H]([NH3+])Cc2cncn2)[C@H](O)[C@H]1O
DB04202,Isoformononetin,COC1=CC=C2C(=O)C(=COC2=C1)C1=CC=C(O)C=C1
DB04203,3-Mercuri-4-Aminobenzenesulfonamide,NC1=CC=C(C=C1[Hg])S(N)(=O)=O
DB04204,[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Phosphonic Acid,OP(O)(=O)C(F)(F)C1=CC=C(CCCCC2=CC=C(C=C2)C(F)(F)P(O)(O)=O)C=C1
DB04205,"Thymidine-3',5'-Diphosphate",CC1=CN([C@H]2C[C@@H](OP(O)(O)=O)[C@H](COP(O)(O)=O)O2)C(=O)NC1=O
DB04206,Nz2-Tryptophan,N[C@@H](Cc1cnc2ncccc12)C(O)=O
DB04207,N-(5-Amino-5-Carboxypentyl)Glutamic Acid,N[C@@H](CCCCN[C@@H](CCC(O)=O)C(O)=O)C(O)=O
DB04208,"3-(3,4-Dimethoxyphenyl)Propionic Acid",COC1=C(OC)C=C(CCC(O)=O)C=C1
DB04209,Dequadin,CC1=CC(N)=C2C=CC=CC2=[N+]1CCCCCCCCCC[N+]1=C(C)C=C(N)C2=C1C=CC=C2
DB04210,BV1,CCCN1CCN(CCCNC(=O)C2=CC(=CC(O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)=C2)[N+]([O-])=O)CC1
DB04211,3-Fluorosialic Acid,CC(=O)N[C@H]1[C@H](O)[C@@H](F)[C@@H](O[C@H]1[C@H](O)[C@@H](O)CO)C(O)=O
DB04212,2-Iminiopropanoate,CC(=[NH2+])C([O-])=O
DB04213,N-Cyclohexyl-N'-(Propyl)Phenyl Urea,O=C(NCCCC1=CC=CC=C1)NC1CCCCC1
DB04214,4-Nitrophenyl Phosphate,OP(O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O
DB04215,CRA_9076,CC1=CC(Br)=C([O-])C(=C1)C1=CC2=CC(=CC=C2N1)C(N)=[NH2+]
DB04216,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
DB04217,L-2-amino-3-butynoic acid,N[C@@H](C#C)C(O)=O
DB04218,1-Deaza-Adenosine,NC1=CC=NC2=C1N=CN2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
DB04219,Trivanadate,O[V](O)O[V](O)(O)O[V](O)O
DB04220,Rifamycin Cgp 4832,CO[C@@H]1\C=C/O[C@@]2(C)OC3=C(C2=O)[C@@H]2C(O)=C(N4CCOCC4)C(NC(=O)\C(C)=C/C=C\[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](OC(=O)COC(=O)CC4=CN(C)C=CC4)[C@H]1C)=C(O)[C@@H]2C(O)=C3C
DB04221,Didecyl-Dimethyl-Ammonium,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
DB04222,Sparsomycin,CSC[S@](=O)C[C@H](CO)NC(=O)\C=C\C1=C(C)NC(=O)NC1=O
DB04223,Nitroarginine,N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(O)=O
DB04224,Oleic Acid,CCCCCCCC\C=C\CCCCCCCC(O)=O
DB04225,N-Methyldehydrobutyrine,CN\C(=C/C)C(O)=O
DB04226,Dihydro-Acarbose,C[C@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@@H](O[C@@H]3[C@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
DB04227,"9-Amino-2-Deoxy-2,3-Dehydro-N-Acetyl-Neuraminic Acid",CC(=O)N[C@@H]1[C@@H](O)C=C(O[C@H]1[C@H](O)[C@@H](O)CN)C(O)=O
DB04228,"(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid",N[C@H](C(O)=O)C1=CC(O)=CC(O)=C1
DB04229,"7,10,13-Tri(Carboxymethyl)-5,15-Dioxo-4,7,10,13,16-Pentaaza-1,19-Dithianonadecane",OC(=O)CN(CCN(CC(O)=O)CC(=O)NCCS)CCN(CC(O)=O)CC(=O)NCCS
DB04230,Nitromethyldethia Coenzyme A,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCC[N+]([O-])=O
DB04231,Tetra(Imidazole)Diaquacopper (I),O[Cu+](O)(N1C=CN=C1)(N1C=CN=C1)(N1C=CN=C1)N1C=CN=C1
DB04232,N-Hydroxy-1-(4-Methoxyphenyl)Sulfonyl-4-Benzyloxycarbonyl-Piperazine-2-Carboxamide,[H][C@@]1(CN(CCN1S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)OCC1=CC=CC=C1)C(=O)NO
DB04233,(Hydroxyethyloxy)Tri(Ethyloxy)Octane,CCCCCCCCOCCOCCOCCOCCO
DB04234,N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide,[H][C@@](CCCC)(NC(=O)[C@]([H])(CC(C)C)NC(=O)OCC1=CC=C(Br)C=C1)C=O
DB04235,4-Amino Hexanoic Acid,CC[C@H](N)CCC(O)=O
DB04236,2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol,N[C@@H](CO)Cc1cnc2ccccc12
DB04237,Tris(Hydroxyethyl)Aminomethane,NC(CCO)(CCO)CCO
DB04238,N-Alpha-(2-Naphthylsulfonyl)-N-(3-Amidino-L-Phenylalaninyl)-D-Pipecolinic Acid,NC(=N)C1=CC=CC(C[C@@H](NS(=O)(=O)C2=CC=C3C=CC=CC3=C2)C(=O)N2CCCC[C@@H]2C(O)=O)=C1
DB04239,2-Amino-6-Aminomethyl-8-Phenylsulfanylmethyl-3h-Quinazolin-4-One,NCC1=CC(CSC2=CC=CC=C2)=C2N=C(N)NC(=O)C2=C1
DB04240,"1,2-Hydro-1-Oxy-3,4-Hydro-3-(1-Methoxy-2-Oxy-3,4-Dihydroxypentyl)-8,9-Dihydroxy-7-(Sec-Butyl)-Anthracene",CC[C@@H](C)C1=C(O)C2=C(O)C3=C(C[C@H](CC3=O)[C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C=C2C=C1
DB04241,N-Pyridoxyl-2-Methylalanine-5-Phosphate,CC1=NC=C(COP(O)(O)=O)C(CNC(C)(C)C(O)=O)=C1O
DB04242,P-Hydroxybenzoic Acid,OC(=O)C1=CC=C(O)C=C1
DB04243,5-Methyluridine 5'-Monophosphate,CC1=CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)NC1=O
DB04244,1-[2-(3-Biphenyl)-4-Methylvaleryl)]Amino-3-(2-Pyridylsulfonyl)Amino-2-Propanone,CC(C)C[C@@H](C(=O)NC[C@H](O)CNS(=O)(=O)C1=CC=CC=N1)C1=CC=CC(=C1)C1=CC=CC=C1
DB04245,2-Hydroxy-3-Amino-4-Phenyl Butane,C[C@H](O)[C@H](N)CC1=CC=CC=C1
DB04246,CRA_23653,NCCC1=CC(C2=CC=CC=C2)=C([O-])C(=C1)c1nc2ccc(cc2n1)C(N)=[NH2+]
DB04248,"Beta-1,4-Galactotrioside",OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@H]3CO)O[C@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
DB04249,Zinc Substituted Heme C,C\C=C1\C(C)=C2C=C3N4C(=CC5=C(CCC(O)=O)C(C)=C6C=C7N8C(C=C1N2[Zn@]48N56)=C(C)\C7=C\C)C(CCC(O)=O)=C3C
DB04250,Butyrylthiocholine,CCCC(=O)SCC[N+](C)(C)C
DB04251,Monoisopropyl Ester Phosphonic Acid Group,CC(C)OP(O)=O
DB04252,N-Carbamoyl-L-Aspartate,NC(=O)N[C@@H](CC(O)=O)C(O)=O
DB04253,CB1954,NC(=O)C1=CC(N2CC2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O
DB04254,"8-Benzo[1,3]Dioxol-,5-Ylmethyl-9-Butyl-2-Fluoro-9h-Purin-6-Ylamine",CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=C(F)N=C12
DB04255,Inhibitor Bea388,CNC(=O)[C@@H](NC(=O)[C@@H](OCC1=CC=CC=C1)[C@H](O)[C@@H](O)[C@H](OCC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12)C(C)C
DB04256,4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid,C[C@](N)(C(O)=O)C1=CC=C(C=C1)C(O)=O
DB04257,Palmitoleic Acid,CCCCCC\C=C\CCCCCCCC(O)=O
DB04258,Seocalcitol,CCC(O)(CC)\C=C\C=C\[C@@H](C)[C@H]1CC[C@@H]2\C(CCC[C@@]12C)=C/C=C1/C[C@H](O)C[C@@H](O)C1=C
DB04259,7n-Methyl-8-Hydroguanosine-5'-Monophosphate,CN1CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2
DB04260,"9-(5,5-Difluoro-5-Phosphonopentyl)Guanine",NC1=NC2=C(N=CN2CCCCC(F)(F)P(O)(O)=O)C(=O)N1
DB04261,Carbamic Acid,NC(O)=O
DB04262,3-(7-Hydroxy-8-Ribityllumazine-6-Yl) Propionic Acid,OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(O)=C(CCC(O)=O)N=C2C(=O)NC(=O)N=C12
DB04263,G418,CN[C@H]1[C@H](O)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@@H]([C@@H](C)O)[C@H](O)[C@@H](O)[C@@H]3N)[C@H]2O)OC[C@]1(C)O
DB04264,"(10R)-10-Formyl-5,8,10-Trideazafolic Acid",NC1=NC(O)=C2C=C(C[C@@H](C(O)=O)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=CC2=N1
DB04265,Beta-Sialic Acid,CC(=O)N[C@H]1[C@H](O)C[C@](O)(O[C@@H]1[C@@H](O)[C@@H](O)CO)C(O)=O
DB04266,"5-(6-D-Ribitylamino-2,4-Dihydroxypyrimidin-5-Yl)-1-Pentyl-Phosphonic Acid",OC[C@@H](O)[C@H](O)[C@@H](O)CNC1=NC(O)=NC(O)=C1CCCCCP(O)(O)=O
DB04267,Dipicolinic Acid,OC(=O)C1=CC=CC(=N1)C(O)=O
DB04268,Methylumbelliferyl Chitotriose,CC(=O)N[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](OC3=CC=C4C(C)=CC(=O)OC4=C3)O[C@H]2CO)O[C@H]1CO
DB04269,Cyclotheonamide A,NC(=N)NCCC[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CNC(=O)\C=C/[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C1=O)NC=O
DB04270,(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid,[H][C@@](CC1=CC=C(OCCN2C3=C(C=CC=C3)C3=C2C=CC=C3)C=C1)(OCC)C(O)=O
DB04271,"3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",CCOC(=O)C1=C(C)NN=C1C
DB04272,Citric Acid,OC(=O)CC(O)(CC(O)=O)C(O)=O
DB04273,"8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine",ClC1=CC=C2CCCNCC2=C1Cl
DB04274,"5,4'-Dideoxyflavanone",OC1=CC=C2C(=O)C[C@H](OC2=C1)C1=CC=CC=C1
DB04275,N-Acetyl Serotonin,CC(=O)NCCC1=CNC2=C1C=C(O)C=C2
DB04276,N-[N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-Butyl]-Guanidine,CC(C)C[C@H](NC(=O)[C@@H](O)CC(O)=O)C(=O)NCCCCNC(N)=[NH2+]
DB04277,Fructose -6-Phosphate,OCC(=O)[C@@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O
DB04278,2-[2-(2-Cyclohexyl-2-Guanidino-Acetylamino)-Acetylamino]-N-(3-Mercapto-Propyl)-Propionamide,C[C@H](NC(=O)CNC(=O)[C@@H](NC(N)=N)C1CCCCC1)C(=O)NCCCS
DB04279,3-Isopropylmalic Acid,CC(C)[C@@H]([C@H](O)C(O)=O)C(O)=O
DB04280,"((2r,3s,5r)-3-Hydroxy-5-(4-Hydroxy-2-Oxo-3,4-Dihydropyrimidin-1(2h)-Yl)-Tetrahydrofuran-2-Yl)Methyldihydrogen Phosphate",O[C@@H]1C[C@@H](O[C@H]1COP(O)(O)=O)N1C=C[C@H](O)NC1=O
DB04281,"2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone",OC1=C(O)C(=C2CCC(CC2)C2=CC=C(Cl)C=C2)C(=O)C2=C1C=CC=C2
DB04282,2-Deoxy-2fluoro-Glucose,OC[C@H]1O[C@@H](O)[C@H](F)[C@@H](O)[C@@H]1O
DB04283,2-Bromo-6-Hydroxy-Purine,Oc1nc(Br)nc2ncnc12
DB04284,Proline Betaine,C[N+]1(C)CCC[C@@H]1C(O)=O
DB04285,"{4-[(2s,4e)-2-(1,3-Benzothiazol-2-Yl)-2-(1h-1,2,3-Benzotriazol-1-Yl)-5-Phenylpent-4-Enyl]Phenyl}(Difluoro)Methylphosphonic Acid",C(=C/C1=CC=CC=C1)\C[C@](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)(C1=NC2=C(C=CC=C2)S1)N1N=NC2=C1C=CC=C2
DB04286,beta-D-Ribopyranose,O[C@@H]1CO[C@@H](O)[C@H](O)[C@@H]1O
DB04287,(S)-5-(4-Benzyloxy-Phenyl)-4-(7-Phenyl-Heptanoylamino)-Pentanoic Acid,OC(=O)CC[C@H](CC1=CC=C(OCC2=CC=CC=C2)C=C1)NC(=O)CCCCCCC1=CC=CC=C1
DB04288,2-[Trans-(4-Aminocyclohexyl)Amino]-6-(Benzyl-Amino)-9-Cyclopentylpurine,[H][C@]1(N)CC[C@@]([H])(CC1)NC1=NC(NCC2=CC=CC=C2)=C2N=CN(C3CCCC3)C2=N1
DB04289,Genz-10850,O=C(N1CCN(CC1)C1C2=CC=CC=C2C2=CC=CC=C12)C1=CC2=C(NC=C2)C=C1
DB04290,[2-Cytidylate-O'-Phosphonyloxyl]-Ethyl-Trimethyl-Ammonium,C[N+](C)(C)CCO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(N)=NC1=O
DB04291,(2s)-Amino(4-Hydroxyphenyl)Acetic Acid,N[C@H](C(O)=O)C1=CC=C(O)C=C1
DB04292,4-[(Isopropylamino)Methyl]Phenylalanine,CC(C)NCC1=CC=C(C[C@H](N)C(O)=O)C=C1
DB04293,7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid,N[C@@H](C(=O)N[C@@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1
DB04294,5-Phosphoribosyl-1-(Beta-Methylene) Pyrophosphate,O[C@@H]1[C@@H](O)[C@H](O[P@](O)(=O)CP(O)(O)=O)O[C@H]1COP(O)(O)=O
DB04295,N-Benzoyl-N'-Beta-D-Glucopyranosyl Urea,OC[C@@H]1O[C@H](NC(=O)NC(=O)C2=CC=CC=C2)[C@@H](O)[C@H](O)[C@H]1O
DB04296,5-Oxo-L-Norleucine,CC(=O)CC[C@@H](N)C(O)=O
DB04297,"7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide",ONC(=O)\C=C\C(\C)=C\[C@](C)([H])C(=O)C1=CC=C(N(C)C)C=C1
DB04298,"3-(4-Amino-2-Tert-Butyl-5-Methyl-Phenylsulfanyl)-6-Cyclopentyl-4-Hydroxy-6-[2-(4-Hydroxy-Phenyl)-Ethyl]-5,6-Dihydro-Pyran-2-One",CC1=CC(SC2=C(O)C[C@](CCC3=CC=C(O)C=C3)(OC2=O)C2CCCC2)=C(C=C1N)C(C)(C)C
DB04299,Maleic Acid,OC(=O)\C=C\C(O)=O
DB04300,"(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate",O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O
DB04301,Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate,NC(=[NH2+])c1ccc2nc(nc2c1)C(O)(O)c1nc2ccc(cc2n1)C(N)=[NH2+]
DB04302,"4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One",C\C(C=C)=C/[C@@]1(C)SC(=O)C(C)=C1O
DB04303,4-O-Methyl-Alpha-D-Glucuronic Acid,CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(O)=O
DB04304,Gluconic Acid,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O
DB04306,"5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine",CC1=CC=C(SC2=CC=CC3=C2C(N)=NC(N)=N3)C=C1
DB04307,5-Hydroxy-N-Propargyl-1(R)-Aminoindan,[H][C@]1(CCC2=CC=C(O)C=C12)NCC#C
DB04308,(2r)-Amino(4-Hydroxyphenyl)Acetic Acid,N[C@H](C(O)=O)C1=CC=C(O)C=C1
DB04310,2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide,[H][C@@](CCCCC)(CC(=O)NO)C(=O)N[C@@]([H])(C(C)C)C(=O)N1CCC[C@@]1([H])CO
DB04311,4-Phenylbutylamine,NCCCCC1=CC=CC=C1
DB04312,"2,3-Difluorobenzyl Alcohol",OCC1=CC=CC(F)=C1F
DB04313,3-Methyl-Aspartic Acid,C[C@@H]([C@@H](N)C(O)=O)C(O)=O
DB04314,1-Methylcytosine,CN1C=CC(N)=NC1=O
DB04315,Guanosine-5'-Diphosphate,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1
DB04316,D-[(N-Hydroxyamino)Carbonyl]Phenylalanine,[H][C@](CC1=CC=CC=C1)(NC(=O)NO)C(O)=O
DB04317,"3,3-Dichloro-2-Phosphonomethyl-Acrylic Acid",OC(=O)C(CP(O)(O)=O)=C(Cl)Cl
DB04318,1-Benzyloxycarbonylamino-2-Phenyl-Ethyl)-{2-[1-Carbamoyl-2-(1h-Indol-3-Yl)-Ethylcarbamoyl]-5-Phenyl-Pentyl}-Phosphinic Acid,NC(=O)[C@@H](Cc1cnc2ccccc12)NC(=O)[C@@H](CCCC1=CC=CC=C1)C[P@@](O)(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1
DB04319,6-Deoxyglucose,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
DB04320,2-Bromo-2-Propene-1-Ol,OCC(Br)=C
DB04321,N-Hexylphosphonate Ethyl Ester,CCCCCC[P@@](O)(=O)OCC
DB04322,LY249543,NC1=NC(O)=C2C[C@@H](CCC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)CNC2=N1
DB04323,2-Amino-3-(Cystein-S-Yl)-Isoxazolidin-5-Yl-Acetic Acid,N[C@@H](CS[C@@H]1C[C@@H](ON1)[C@@H](N)C(O)=O)C(O)=O
DB04324,Ovalicin,[H][C@]1(CC=C(C)C)O[C@]1(C)[C@@]1(O)[C@]([H])(OC)C(=O)CC[C@@]1(C)O
DB04325,2-Phenylethylamine,[NH3+]CCC1=CC=CC=C1
DB04326,"1,3-Dihydroxyacetonephosphate",OCC(=O)COP(O)(O)=O
DB04327,Phosphatidylethanolamine,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC
DB04328,Shikimate-3-Phosphate,O[C@H]1CC(=C[C@H](OP(O)(O)=O)[C@@H]1O)C(O)=O
DB04329,Isoquinoline,C1=CC=C2C=NC=CC2=C1
DB04330,Bilh 434,CC1=CC=C2C(=O)[C@]3(O[C@@H]([C@H]([C@@H]3C(O)=O)C(=O)NC3=CC=C(C=C3)C3=CSN=N3)C3=CC=C(Cl)C(Cl)=C3)C(=O)C2=C1
DB04331,Monastrol,[H][C@]1(NC(=S)NC(C)=C1C(=O)OCC)C1=CC=CC(O)=C1
DB04332,2-{2-[2-2-(Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethanol,COCCOCCOCCOCCO
DB04333,Octamethylenediamine,NCCCCCCCCN
DB04334,6-hydroxydopa quinone,N[C@@H](CC1=CC(=O)C(O)=CC1=O)C(O)=O
DB04335,Inosine,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O
DB04336,1-(4-Amidinophenyl)-3-(4-Chlorophenyl)Urea,NC(=N)C1=CC=C(NC(=O)NC2=CC=C(Cl)C=C2)C=C1
DB04337,Methyl Isocyanide,C[N+]#[C-]
DB04338,SB220025,NC1=NC=CC(=N1)C1=C(N=CN1C1CCNCC1)C1=CC=C(F)C=C1
DB04339,Carbocisteine,N[C@@H](CSCC(O)=O)C(O)=O
DB04340,2-[(Dioxidophosphino)Oxy]Benzoate,[O-]C(=O)C1=CC=CC=C1OP([O-])=O
DB04341,S-(3-Iodobenzyl)Glutathione,N[C@@H](CCC(=O)N[C@H](CSCC1=CC=CC(I)=C1)C(=O)NCC(O)=O)C(O)=O
DB04342,7-((Carboxy(4-Hydroxyphenyl)Acetyl)Amino)-7-Methoxy-(3-((1-Methyl-1h-Tetrazol-5-Yl)Thio)Methyl)-8-Oxo-5-Oxa-1-Azabicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid,CO[C@]1(NC(=O)[C@H](C(O)=O)C2=CC=C(O)C=C2)[C@H]2OCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O
DB04343,"Glyoxalate, Glyoxylate",OC(=O)C=O
DB04345,"7,8-dimethylalloxazine",CC1=CC2=NC3=C(N=C2C=C1C)C(=O)NC(=O)N3
DB04346,"(2r,4s)-2-Methyl-2,3,3,4-Tetrahydroxytetrahydrofuran",C[C@]1(O)OC[C@@H](O)C1(O)O
DB04347,3-Dehydroshikimate,O[C@@H]1C[C@@H](C=C(O)[C@@H]1O)C(O)=O
DB04348,Taurocholic Acid,C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C
DB04349,"S-1,2-Propanediol",C[C@H](O)CO
DB04350,Argadin,CC(=O)N\C(N)=N\CCC[C@@H]1NC(=O)[C@H](CCCC(O)=O)NC(=O)[C@H](CC2=CN=CN2)N2[C@H](O)C[C@H](NC(=O)[C@H]3CCCN3C1=O)C2=O
DB04351,Aconitate Ion,[O-]C(=O)C\C(=C\C([O-])=O)C([O-])=O
DB04352,"[(2r,3s,4s,5r)-3,4,5-Trihydroxytetrahydrofuran-2-Yl]Methyl Dihydrogen Phosphate",O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
DB04353,{(1s)-1-Benzyl-4-[3-Carbamoyl-1-(1-Carbamoyl-2-Phenyl-Ethylcarbamoyl)-(S)-Propylcarbamoyl]-2-Oxo-5-Phenyl-Pentyl}-Carbamic Acid Tert-Butyl Ester,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CC1=CC=CC=C1)C(N)=O
DB04355,Uridine-5'-Monophosphate Glucopyranosyl-Monophosphateester,OC[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O
DB04356,9-Deazaguanine,NC1=Nc2ccnc2C(=O)N1
DB04357,Pteric Acid,NC1=NC(O)=C2N=C(CNC3=CC=C(C=C3)C(O)=O)C=NC2=[NH+]1
DB04359,Vinylsulphonic Acid,OS(=O)(=O)C=C
DB04360,Benzo[B]Thiophene-2-Boronic Acid,OB(O)C1=CC2=C(S1)C=CC=C2
DB04361,Methylhydrazine,CN=N
DB04362,Adenosine Diphosphate 5-(Beta-Ethyl)-4-Methyl-Thiazole-2-Carboxylic Acid,CC1=C(CCO[P@]([O-])(=O)O[P@@]([O-])(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)SC(=N1)C([O-])=O
DB04363,Mesobiliverdin Iv Alpha,CCC1=C(C)C(=O)N\C1=C\C1=N\C(=C/c2nc(\C=C3/NC(=O)C(C)=C3CC)c(CCC(O)=O)c2C)\C(C)=C1CCC(O)=O
DB04364,"R,3-Hydroxybutan-2-One",C[C@H](O)C(C)=O
DB04365,Arecoline,COC(=O)C1=CCCN(C)C1
DB04366,3'-Deoxy 3'-Amino Adenosine-5'-Diphosphate,N[C@H]1[C@H](CO[P@](O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2N
DB04367,Debromohymenialdisine,NC1=N\C(C(=O)N1)=C1/CCNC(=O)c2nccc12
DB04368,Bb-3497,[H][C@@](CCCC)(CN(O)C=O)C(=O)N[C@]([H])(C(=O)N(C)C)C(C)(C)C
DB04369,"1,3,2-Dioxaborolan-2-Ol",OB1OCCO1
DB04370,S-sulphocysteine,N[C@@H](CSS(O)(=O)=O)C(O)=O
